rd_inv,milepost,caseno,rte_nbr,county,func_cls,accyr,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
205,7.07,2008008854,205,06,11,2008,04,24,14,1,4,1,2,6,02
005,18.1,2008008855,005,06,01,2008,05,02,33,1,4,4,1,1,01
405LX02031,0.02,2008008856,405,17,11,2008,04,29,13,6,1,1,2,1,03
405P100363,0.36,2008008857,405,17,11,2008,05,07,06,1,1,6,1,1,02
405,9.18,2008008858,405,17,11,2008,05,07,06,1,4,2,1,1,02
512,9.96,2008008859,512,27,12,2008,04,15,33,6,4,6,1,4,02
512P100163,0.58,2008008860,512,27,12,2008,05,06,06,7,1,3,1,1,02
512,2.09,2008008861,512,27,12,2008,05,01,06,6,4,1,1,1,01
005,189.22,2008008862,005,31,11,2008,05,02,34,1,4,2,1,4,01
005,199.65,2008008863,005,31,11,2008,05,07,33,1,4,,2,1,02
005,148.48,2008008864,005,17,11,2008,05,07,06,1,4,,1,1,01
005,151.44,2008008865,005,17,11,2008,05,07,03,1,4,,1,1,02
405,2.05,2008008866,405,17,11,2008,05,06,05,1,4,,1,1,01
167,27.5,2008008867,167,17,12,2008,04,30,15,1,4,,1,2,01
005,141.4,2008008868,005,17,11,2008,04,21,06,1,4,,1,1,01
405,7.38,2008008869,405,17,11,2008,04,18,06,1,4,,1,1,01
405,7.34,2008008870,405,17,11,2008,04,11,06,1,4,,1,1,01
005Q116735,0.54,2008008871,005,17,11,2008,04,12,06,1,1,,1,1,01
090,12.25,2008008872,090,17,11,2008,05,05,06,1,4,1,1,1,01
005,194.48,2008008873,005,31,11,2008,05,06,16,7,4,1,1,1,02
005,184.96,2008008874,005,31,11,2008,05,07,04,7,4,1,1,1,02
005P120025,0.53,2008008875,005,31,11,2008,05,01,06,1,1,2,1,1,01
205,6.26,2008008876,205,06,11,2008,05,08,06,1,4,5,1,1,01
090,277.26,2008008877,090,32,11,2008,04,24,33,6,4,1,1,1,01
515,2.92,2008008878,515,17,16,2008,04,30,13,7,1,2,2,1,03
405,2.31,2008008879,405,17,11,2008,04,30,06,1,4,3,1,1,01
405,4.06,2008008880,405,17,11,2008,04,29,06,7,4,1,2,5,03
005,38.27,2008008881,005,08,11,2008,05,01,32,1,4,1,1,6,01
507,37.95,2008008882,507,27,06,2008,05,05,34,7,4,1,1,1,01
512P100163,0.58,2008008883,512,27,12,2008,05,04,06,7,5,2,1,1,01
007,51.52,2008008884,007,27,14,2008,05,04,06,7,4,2,1,1,01
007,52.5,2008008885,007,27,14,2008,05,05,01,7,1,1,1,1,01
205P102793,0.38,2008008886,205,06,11,2008,05,09,06,1,1,2,1,4,01
500,6.07,2008008887,500,06,12,2008,04,13,06,7,4,1,1,1,02
500,6.47,2008008888,500,06,12,2008,04,29,06,1,1,1,1,4,01
500,20.98,2008008889,500,06,14,2008,04,22,34,1,1,6,2,2,03
205,7.97,2008008890,205,06,11,2008,05,01,33,1,4,6,1,3,01
005R102312,0.13,2008008891,005,08,01,2008,05,07,33,1,4,6,1,3,01
500,5.96,2008008892,500,06,12,2008,04,26,16,1,1,1,1,1,01
500,6.69,2008008893,500,06,12,2008,04,21,06,7,5,1,1,1,02
005,16.3,2008008894,005,06,01,2008,05,03,06,1,4,1,1,6,01
014,12.23,2008008895,014,06,12,2008,05,09,05,1,4,6,1,1,01
005,6.54,2008008896,005,06,11,2008,04,20,33,1,4,6,4,6,02
005,1.23,2008008897,005,06,11,2008,05,09,01,1,4,1,1,1,01
005,0.83,2008008898,005,06,11,2008,04,07,06,1,4,1,1,1,02
503,2.67,2008008899,503,06,14,2008,04,14,12,7,3,1,1,1,02
005,3.27,2008008900,005,06,11,2008,03,07,05,1,4,1,1,2,02
012,40.46,2008008901,012,34,02,2008,05,03,34,7,4,1,2,1,03
005RL005EXP,1.1,2008008902,005,17,11,2008,04,28,06,1,4,1,2,1,03
005,177.72,2008008903,005,17,11,2008,05,05,06,1,4,6,1,1,02
005Q116459,0.24,2008008904,005,17,11,2008,05,05,06,1,2,6,1,1,01
005,168.34,2008008905,005,17,11,2008,05,04,06,5,4,2,1,1,01
005,163.51,2008008906,005,17,11,2008,05,04,33,7,4,6,1,1,01
512P100555,0.31,2008008907,512,27,12,2008,05,02,06,1,1,3,1,1,02
161,22.71,2008008908,161,27,14,2008,04,28,06,7,5,1,2,1,03
005Q216336,0,2008008909,005,17,11,2008,04,27,12,1,4,6,1,1,01
195,52.13,2008008910,195,38,02,2008,05,07,60,1,4,3,1,6,01
090,278.51,2008008911,090,32,11,2008,05,09,04,1,4,1,1,1,01
090,292.7,2008008912,090,32,11,2008,05,09,33,7,4,5,1,1,01
090,281,2008008913,090,32,11,2008,05,09,05,1,4,1,1,1,01
411,12.7,2008008914,411,08,06,2008,04,09,02,1,1,1,2,1,02
305,12.8,2008008915,305,18,12,2008,01,23,06,1,5,1,1,3,01
527,11.08,2008008916,527,31,14,2008,04,21,15,1,1,2,1,1,02
305,11.47,2008008917,305,18,14,2008,03,20,04,1,4,1,1,4,01
003S505257,0,2008008918,003,18,12,2008,04,17,06,1,1,1,1,1,02
101COPRTANG,1.53,2008008919,101,05,14,2008,03,06,06,6,2,2,1,1,01
101,248.59,2008008920,101,05,14,2008,02,20,06,1,1,1,1,4,01
225,0.78,2008008921,225,03,07,2008,04,03,16,1,1,1,1,1,01
411,1.67,2008008922,411,08,16,2008,03,30,74,1,1,2,1,1,02
240LX04048,0.07,2008008923,240,03,12,2008,02,17,33,1,1,1,1,4,01
166,4.1,2008008924,166,18,16,2008,03,30,12,1,1,3,1,1,01
166,1.05,2008008925,166,18,14,2008,04,29,13,1,3,1,1,1,01
166,2.68,2008008926,166,18,14,2008,05,06,06,7,1,1,1,1,01
002,269.57,2008008927,002,32,02,2008,01,30,06,1,7,1,4,1,01
270,2.34,2008008928,270,38,14,2008,01,02,06,1,1,2,2,4,02
009,11.79,2008008929,009,31,12,2008,02,26,06,1,5,1,1,1,01
410,11.48,2008008930,410,27,16,2008,01,30,06,7,4,1,1,4,01
020SPANACRT,3.85,2008008931,020,29,14,2008,02,13,04,1,4,1,,4,01
020SPANACRT,3.31,2008008932,020,29,14,2008,01,16,07,6,1,1,1,1,01
260,7.69,2008008933,260,11,07,2008,04,29,03,0,1,2,1,1,01
203,14.51,2008008934,203,17,14,2008,03,25,71,6,4,1,2,1,03
410,6.33,2008008935,410,27,16,2008,02,04,06,6,5,1,2,1,02
410,7.04,2008008936,410,27,16,2008,01,09,06,6,4,1,1,1,01
028,51.63,2008008937,028,13,14,2008,04,06,06,7,5,1,1,1,02
125,1.88,2008008938,125,36,12,2008,01,25,06,1,1,1,1,1,01
524SP3RDAVE,0,2008008939,524,31,14,2008,04,18,02,1,1,2,3,4,02
526,0.32,2008008940,526,31,14,2008,02,10,02,1,1,2,1,1,02
509,27.07,2008008941,509,17,14,2008,01,12,12,1,1,2,2,1,01
509,26.67,2008008942,509,17,14,2008,02,23,06,1,7,1,1,1,01
509,25.59,2008008943,509,17,14,2008,03,23,06,1,1,2,1,1,01
082LX03477,0.04,2008008944,082,39,11,2008,03,04,06,7,1,2,1,1,01
507,22.7,2008008945,507,34,06,2008,03,05,03,7,1,1,2,2,05
007,54.85,2008008946,007,27,14,2008,02,21,06,6,1,1,1,1,02
507,30.19,2008008947,507,34,06,2008,02,04,06,1,2,1,2,1,02
900,0,2008008949,900,17,14,2008,03,04,04,1,1,1,1,1,02
097,68.7,2008008950,097,39,06,2008,01,19,06,1,1,1,1,2,01
516,11.84,2008008951,516,17,14,2008,01,14,06,1,1,6,1,2,01
007,52.73,2008008952,007,27,14,2008,02,14,04,1,8,1,1,1,02
104,24.26,2008008953,104,18,02,2008,02,28,03,6,1,1,1,1,01
522,22.82,2008008954,522,31,12,2008,01,02,33,5,4,2,1,1,02
002,15.39,2008008955,002,31,14,2008,02,20,05,1,4,1,1,1,01
090,13.39,2008008956,090,17,11,2008,02,11,06,1,4,1,1,1,02
005,165.17,2008008957,005,17,11,2008,02,28,06,7,4,1,1,1,01
405S101918,0.4,2008008958,405,17,11,2008,01,01,34,6,1,1,1,6,02
500,6.69,2008008959,500,06,12,2008,03,07,06,7,7,1,1,1,01
005,182.74,2008008960,005,31,11,2008,04,28,05,7,4,1,1,1,01
410,27.16,2008008962,410,17,06,2008,01,20,06,1,4,5,2,1,01
405,16.84,2008008963,405,17,11,2008,04,02,33,1,4,1,1,1,01
099,39.45,2008008964,099,31,14,2008,05,01,06,7,1,1,1,1,01
104,28.55,2008008965,104,17,14,2008,05,10,06,1,5,1,1,1,01
099,38.47,2008008966,099,31,14,2008,04,20,06,1,1,2,1,1,01
104,27.38,2008008967,104,31,14,2008,04,17,05,1,2,5,1,1,01
101,247.18,2008008968,101,05,14,2008,01,26,06,1,1,1,2,1,02
101,249.17,2008008969,101,05,14,2008,03,03,06,1,1,1,1,1,02
002,112.06,2008008970,002,04,02,2008,02,01,02,1,1,1,2,1,01
090,51.58,2008008971,090,19,01,2008,01,15,33,1,4,6,3,1,01
405,18.69,2008008972,405,17,11,2008,04,14,06,1,4,1,2,1,03
512,10.86,2008008973,512,27,12,2008,02,01,06,7,4,1,2,2,02
291,14.47,2008008974,291,33,07,2008,04,12,27,1,4,1,1,1,01
002,299.22,2008008977,002,32,02,2008,02,19,32,1,4,1,1,6,01
099,46.32,2008008979,099,31,14,2008,03,25,04,1,3,1,1,1,01
405,12.29,2008008980,405,17,11,2008,04,17,05,7,4,6,2,4,03
410,36.02,2008008981,410,27,06,2008,04,13,34,6,4,1,1,6,01
171,2.86,2008008983,171,13,14,2008,02,21,06,1,1,1,1,4,01
505,4.65,2008008984,505,21,07,2008,02,15,34,1,4,5,1,1,02
005S107632,0.13,2008008985,005,21,11,2008,04,15,06,1,1,2,2,1,03
508,8.8,2008008986,508,21,07,2008,04,16,32,1,4,1,1,6,02
508,13.47,2008008987,508,21,07,2008,02,06,33,7,4,,2,6,00
508,5.74,2008008988,508,21,07,2008,01,26,99,1,4,1,4,6,06
005,82.7,2008008989,005,21,11,2008,04,20,04,1,4,6,7,1,02
004,58.92,2008008990,004,08,14,2008,01,28,07,1,6,1,2,1,01
004,57.74,2008008991,004,08,14,2008,02,06,06,1,1,1,2,1,02
411,2.9,2008008992,411,08,16,2008,03,11,02,7,4,1,1,1,01
171,2.63,2008008993,171,13,14,2008,01,22,06,1,4,1,1,1,01
171,2.71,2008008994,171,13,14,2008,02,13,02,6,1,1,1,1,01
017R105506,0.2,2008008995,017,13,16,2008,01,07,60,1,4,1,3,1,04
171,2.86,2008008996,171,13,14,2008,03,25,02,1,1,1,1,1,01
539,3.5,2008008997,539,37,02,2008,02,23,06,7,1,1,1,1,01
090,91.48,2008008998,090,19,01,2008,02,02,34,1,4,6,3,1,02
082S105361,0,2008008999,082,39,01,2008,04,22,50,7,1,6,1,1,01
092,5.22,2008009000,092,31,16,2008,02,28,34,0,8,1,1,1,01
005P125985,0.27,2008009001,005,37,11,2008,04,29,06,1,1,1,1,1,02
544,5.48,2008009002,544,37,07,2008,04,07,34,1,4,1,1,1,01
005,270.92,2008009003,005,37,01,2008,04,15,32,1,4,1,1,6,01
005S127456,0.07,2008009004,005,37,01,2008,04,26,50,6,4,6,1,1,01
011,18.9,2008009005,011,37,16,2008,02,09,12,6,1,2,2,1,01
542,0.32,2008009006,542,37,16,2008,02,15,02,1,1,1,2,4,03
099,6.03,2008009007,099,17,14,2008,01,19,07,1,1,1,1,4,01
018,0.21,2008009008,018,17,12,2008,01,27,02,1,1,1,2,1,01
167LX02131,0.03,2008009009,167,17,12,2008,04,21,01,6,1,1,1,2,02
500,6.69,2008009010,500,06,12,2008,01,31,06,1,1,2,2,4,03
167LX01793,0.28,2008009011,167,17,12,2008,01,08,06,1,1,2,2,1,03
240LX03776,0.35,2008009012,240,03,12,2008,03,14,02,1,C,5,1,1,01
395Q101858,0.4,2008009013,395,03,12,2008,04,16,06,7,1,2,1,1,01
082LX09658,0.03,2008009014,082,03,01,2008,02,16,34,7,2,2,2,4,02
101,340.46,2008009015,101,23,02,2008,03,21,06,1,1,5,1,1,02
003,0.58,2008009016,003,23,02,2008,01,14,03,1,1,2,2,4,02
003,25.16,2008009017,003,23,02,2008,03,01,12,1,3,5,1,1,01
004,6.36,2008009018,004,25,02,2008,04,16,60,1,3,1,1,1,01
004,31.6,2008009019,004,35,02,2008,04,19,50,1,4,1,3,1,06
004,44.99,2008009020,004,35,02,2008,01,18,06,6,4,2,8,1,01
305,1.62,2008009021,305,18,12,2008,03,21,16,1,1,2,1,1,01
090,248.32,2008009022,090,22,01,2008,02,18,34,1,4,1,1,6,01
090,118.98,2008009023,090,19,01,2008,01,15,34,1,4,6,3,1,01
395,76.46,2008009024,395,01,02,2008,04,03,60,7,4,1,1,1,02
090,231.67,2008009025,090,01,01,2008,01,29,60,1,4,1,3,1,04
305,2.76,2008009026,305,18,12,2008,03,18,06,1,4,5,1,1,01
305,5.2,2008009027,305,18,12,2008,04,08,73,5,1,2,1,1,01
305,4.13,2008009028,305,18,12,2008,04,23,06,1,2,1,2,1,01
305,5.73,2008009029,305,18,12,2008,04,28,16,1,5,2,2,1,03
305,1.01,2008009030,305,18,12,2008,04,16,05,6,2,1,1,1,01
017,117.04,2008009031,017,09,06,2008,04,27,62,5,4,5,1,1,01
112,23.05,2008009032,112,05,07,2008,04,19,60,1,1,1,3,1,04
509,2.94,2008009033,509,27,12,2008,01,24,03,1,1,1,1,4,01
005,134.34,2008009034,005,27,11,2008,04,21,06,7,4,6,2,1,03
005P113461,0.15,2008009035,005,27,11,2008,04,29,06,1,4,6,1,1,01
005,133.94,2008009036,005,27,11,2008,04,26,06,1,4,6,1,1,01
161,23.63,2008009037,161,27,14,2008,04,18,06,7,2,1,2,1,02
500,10.57,2008009038,500,06,16,2008,02,23,34,1,4,1,1,2,01
503,2.37,2008009039,503,06,14,2008,03,01,07,7,3,1,1,1,02
500,3.94,2008009040,500,06,12,2008,03,11,06,1,4,1,2,1,02
500,11.73,2008009041,500,06,16,2008,01,16,60,1,8,5,2,3,01
501,10.95,2008009042,501,06,07,2008,02,24,33,1,4,1,2,1,03
500,1.13,2008009043,500,06,12,2008,04,18,06,1,1,1,1,1,02
502,1.99,2008009044,502,06,14,2008,04,24,34,1,5,1,1,1,01
500,1.8,2008009045,500,06,12,2008,04,30,06,6,1,1,2,1,03
501COVANCVR,0.39,2008009046,501,06,14,2008,03,07,02,1,1,1,1,1,01
205,7.21,2008009047,205,06,11,2008,05,07,54,1,4,1,1,1,01
500,8.73,2008009048,500,06,12,2008,04,14,06,7,1,1,2,1,02
169,3.52,2008009049,169,17,06,2008,03,07,06,1,1,2,1,1,02
516,13.38,2008009050,516,17,16,2008,01,04,06,0,5,1,2,1,01
203,6.78,2008009051,203,17,06,2008,05,02,02,1,1,1,1,1,01
500,4.8,2008009052,500,06,12,2008,03,21,33,1,4,2,1,1,01
099,35.49,2008009053,099,17,14,2008,04,18,71,7,4,1,3,1,04
099,35.72,2008009054,099,17,14,2008,02,08,34,1,6,1,2,1,03
900,1.79,2008009055,900,17,14,2008,04,05,04,1,5,1,2,4,02
101,247.25,2008009056,101,05,14,2008,04,20,33,1,1,1,2,4,03
303,4.26,2008009057,303,18,14,2008,02,29,06,1,1,1,2,5,02
303,4.48,2008009058,303,18,14,2008,04,11,06,1,4,1,1,1,01
003,35.07,2008009060,003,18,12,2008,01,25,06,1,4,1,1,1,01
003,36.65,2008009061,003,18,12,2008,01,29,04,1,4,2,1,9,01
303,4.06,2008009062,303,18,14,2008,04,19,06,7,4,1,1,1,03
016,22.82,2008009063,016,18,12,2008,05,06,34,6,4,1,1,1,01
003,54.42,2008009064,003,18,02,2008,02,09,04,7,4,1,1,1,02
161,24.85,2008009065,161,27,14,2008,01,18,06,1,5,1,1,3,01
161,24.71,2008009066,161,27,14,2008,01,02,06,1,5,1,2,2,03
167,6.01,2008009067,167,27,14,2008,01,08,06,1,7,1,2,1,03
161,25.23,2008009068,161,27,14,2008,02,26,06,7,1,5,1,1,02
525,17.1,2008009069,525,15,02,2008,04,02,06,1,1,1,1,1,01
099,10.59,2008009070,099,17,14,2008,01,01,13,1,1,2,2,1,02
181,0.61,2008009071,181,17,14,2008,01,02,06,1,1,1,2,1,02
099,11.84,2008009072,099,17,14,2008,01,30,16,1,3,2,2,4,02
515,0.96,2008009073,515,17,16,2008,02,14,07,1,3,1,1,4,01
005P114879,0.37,2008009075,005,17,11,2008,03,04,06,1,1,5,1,1,01
092,0.56,2008009076,092,31,16,2008,02,09,34,1,5,2,2,5,02
099,15.82,2008009077,099,17,14,2008,01,30,06,1,1,2,2,3,03
099,16.17,2008009078,099,17,14,2008,02,12,04,1,4,1,2,3,03
516,6.15,2008009079,516,17,14,2008,02,28,06,1,5,1,1,1,01
515,1.4,2008009080,515,17,16,2008,02,24,34,1,3,1,1,4,01
005P116530,0.4,2008009081,005,17,11,2008,01,22,06,1,1,9,9,1,00
522,3.86,2008009082,522,17,14,2008,02,18,06,7,1,6,1,4,01
203,20.15,2008009083,203,31,06,2008,04,17,50,7,4,1,1,1,02
005LX18390,0,2008009084,005,31,11,2008,01,23,05,1,1,2,1,4,01
522,5.85,2008009085,522,17,14,2008,02,11,06,7,1,1,1,1,02
527,5.5,2008009086,527,31,14,2008,04,26,05,1,1,5,1,4,01
002,37.13,2008009087,002,31,02,2008,04,18,33,1,4,6,3,1,04
005,210.46,2008009088,005,31,01,2008,02,19,06,1,4,2,1,1,01
221,11.28,2008009089,221,03,06,2008,04,26,05,1,4,1,1,9,01
024,5.26,2008009090,024,39,12,2008,04,27,34,1,8,1,1,6,01
097,61.05,2008009091,097,39,06,2008,04,25,06,1,1,1,1,1,02
097,61.59,2008009092,097,39,06,2008,01,05,02,6,1,1,1,3,02
410,97.47,2008009093,410,39,07,2008,02,28,34,1,4,1,1,1,01
097,64.3,2008009094,097,39,06,2008,02,22,02,7,1,1,1,4,01
097,74.2,2008009095,097,39,12,2008,01,22,05,1,4,1,1,6,01
007,0,2008009096,007,21,06,2008,02,29,01,7,1,1,1,1,01
012,128.91,2008009097,012,21,02,2008,05,02,34,1,4,1,1,6,01
005,82.27,2008009098,005,21,11,2008,01,29,06,7,4,1,3,2,04
164,0.23,2008009099,164,17,16,2008,01,15,13,1,1,5,1,1,01
099,42.16,2008009100,099,31,14,2008,03,27,07,1,1,1,1,1,01
099,42.47,2008009101,099,31,14,2008,01,02,02,7,3,1,2,1,01
524SPCEDRWY,0,2008009102,524,31,14,2008,01,12,03,1,6,2,1,1,02
510,9.31,2008009103,510,34,06,2008,01,09,50,1,4,5,4,6,02
099,22.25,2008009104,099,17,12,2008,03,26,04,1,4,1,2,1,03
002,110.49,2008009105,002,04,02,2008,01,27,50,1,4,5,4,6,01
097,155.88,2008009106,097,04,02,2008,04,26,32,1,4,6,1,6,01
285,3.96,2008009107,285,04,14,2008,01,17,06,1,4,1,1,1,01
017,48.09,2008009108,017,13,12,2008,05,03,05,1,5,1,1,1,01
090FI14385,3.86,2008009109,090,13,01,2008,01,14,33,1,4,1,3,1,01
155,2.09,2008009110,155,13,06,2008,04,19,32,1,4,1,1,6,01
090,181.69,2008009111,090,13,01,2008,01,27,50,6,4,1,4,1,01
028,30.57,2008009112,028,13,02,2008,05,04,50,7,4,2,1,6,02
170,3.44,2008009113,170,13,07,2008,05,04,02,7,1,1,1,1,01
532,3.75,2008009114,532,31,07,2008,05,03,06,6,4,1,2,1,03
005,139.46,2008009116,005,27,11,2008,03,01,17,7,4,1,1,4,01
005P112730,0.09,2008009117,005,27,11,2008,01,01,04,1,4,1,1,6,01
512P100982,0.1,2008009118,512,27,12,2008,01,26,06,7,4,2,1,6,01
512P100839,0.44,2008009119,512,27,12,2008,02,17,06,7,1,1,1,1,01
512R100916,0.41,2008009120,512,27,12,2008,03,12,06,1,1,2,1,1,01
005,65.24,2008009121,005,21,01,2008,04,19,05,1,4,1,1,1,01
007,43.77,2008009122,007,27,14,2008,02,06,60,1,4,2,4,2,02
405,2.02,2008009123,405,17,11,2008,04,28,06,1,4,1,2,1,03
900,2.15,2008009124,900,17,14,2008,05,02,06,7,1,1,1,1,01
516,1.96,2008009125,516,17,14,2008,02,12,06,7,1,2,1,4,01
005,132.06,2008009126,005,27,11,2008,03,17,06,1,4,1,1,1,01
005P119335,0.06,2008009127,005,31,11,2008,04,22,06,1,4,1,1,1,01
531,1.56,2008009128,531,31,07,2008,04,19,06,1,1,1,2,1,06
005P119890,0.21,2008009129,005,31,11,2008,05,07,06,1,1,2,1,1,02
524,6.08,2008009130,524,31,16,2008,02,21,06,7,4,1,1,1,01
525LX00062,0.27,2008009131,525,31,12,2008,04,20,06,1,1,1,2,4,02
410,4.53,2008009132,410,27,16,2008,04,20,05,1,5,2,1,1,02
005S117414,0.1,2008009133,005,17,11,2008,03,07,33,7,4,1,2,4,02
005,168.96,2008009134,005,17,11,2008,01,10,06,7,4,1,2,1,03
005RL005EXP,2,2008009135,005,17,11,2008,03,05,06,7,4,1,1,1,01
005,164.35,2008009136,005,17,11,2008,01,11,06,1,4,2,1,4,01
520,0.1,2008009137,520,17,12,2008,03,10,33,1,4,8,2,4,03
520,1.26,2008009138,520,17,12,2008,04,10,06,6,4,1,1,4,01
005,167.33,2008009139,005,17,11,2008,03,01,06,7,4,1,1,1,01
520,3.07,2008009140,520,17,12,2008,03,19,06,1,4,1,2,3,02
005,174.55,2008009141,005,17,11,2008,02,29,06,1,4,1,1,1,03
005,167.78,2008009142,005,17,11,2008,02,08,06,1,4,1,2,4,03
520,1,2008009143,520,17,12,2008,02,29,06,1,4,1,2,3,03
523,1.07,2008009144,523,17,14,2008,04,03,06,1,4,2,1,1,01
520,0.1,2008009145,520,17,12,2008,01,20,33,1,4,4,2,4,02
520,4.79,2008009146,520,17,12,2008,03,14,33,1,4,8,1,1,01
405,24.5,2008009147,405,17,11,2008,05,05,06,1,4,1,1,1,01
090,50.5,2008009148,090,17,01,2008,04,15,06,1,4,2,3,6,04
005,153.18,2008009149,005,17,11,2008,01,15,06,1,4,1,1,1,01
405,19.76,2008009150,405,17,11,2008,01,11,06,1,4,1,1,3,01
520,5,2008009151,520,17,12,2008,04,12,06,1,4,1,1,1,01
520,5,2008009152,520,17,12,2008,04,28,06,1,4,1,1,1,01
405,10.87,2008009153,405,17,11,2008,01,03,06,1,4,1,1,4,02
405,19.57,2008009154,405,17,11,2008,03,01,60,1,4,1,1,1,01
090,4.56,2008009155,090,17,11,2008,02,05,06,7,4,5,2,4,02
520,6.2,2008009156,520,17,12,2008,01,20,33,1,4,1,2,4,03
520,4.82,2008009157,520,17,12,2008,02,23,33,6,4,5,1,6,01
202,12.98,2008009158,202,17,16,2008,04,24,07,6,1,1,1,1,02
090,9.56,2008009159,090,17,11,2008,04,18,07,1,4,1,2,1,02
405,18.07,2008009160,405,17,11,2008,04,24,06,7,4,1,1,1,02
520,4.09,2008009161,520,17,12,2008,04,24,05,1,1,1,1,1,02
542,0.93,2008009162,542,37,16,2008,02,16,16,1,5,1,1,4,01
542,0.21,2008009163,542,37,16,2008,02,01,06,7,1,1,1,1,01
009,28.21,2008009164,009,31,12,2008,04,30,07,1,1,1,2,2,03
090,281.7,2008009165,090,32,11,2008,02,03,34,1,4,2,3,4,04
090R127825,0.06,2008009166,090,32,11,2008,03,30,33,1,4,2,4,4,01
090,276.91,2008009167,090,32,11,2008,02,02,27,1,4,2,2,1,01
002,223.04,2008009168,002,22,02,2008,02,06,50,5,4,5,3,1,01
090,277.32,2008009169,090,32,11,2008,04,18,04,1,4,1,1,4,02
090,281.42,2008009170,090,32,11,2008,04,11,06,1,4,1,1,1,01
195,88.37,2008009171,195,32,02,2008,05,03,33,6,4,1,1,6,01
195,53.98,2008009172,195,38,02,2008,03,26,33,1,5,4,1,1,01
290,8.95,2008009173,290,32,14,2008,03,18,34,1,5,1,1,4,01
527,6.62,2008009174,527,31,14,2008,05,06,06,1,1,1,1,1,02
527,7.28,2008009175,527,31,14,2008,04,19,02,1,1,1,3,1,06
096,1.53,2008009176,096,31,14,2008,02,24,06,1,1,1,1,1,01
520,4.45,2008009177,520,17,12,2008,02,01,06,1,4,1,2,1,02
104,29.06,2008009178,104,17,14,2008,02,10,06,1,4,1,2,4,02
005,162.56,2008009179,005,17,11,2008,03,06,05,7,4,1,2,4,02
520,0.69,2008009180,520,17,12,2008,01,03,06,7,4,1,2,4,03
005,165.35,2008009181,005,17,11,2008,02,29,06,7,4,1,1,4,01
395,25.96,2008009182,395,11,12,2008,04,21,12,7,1,2,1,1,02
005,169.19,2008009183,005,17,11,2008,01,12,06,1,4,2,2,4,03
005,170.77,2008009184,005,17,11,2008,02,28,06,1,4,1,1,1,01
009,77.05,2008009186,009,37,07,2008,02,06,06,1,1,5,2,1,03
005R125802,0.33,2008009187,005,37,11,2008,01,11,12,7,4,5,1,4,02
542,25.09,2008009188,542,37,07,2008,04,17,34,1,4,2,1,1,02
539,3.55,2008009189,539,37,02,2008,04,13,06,7,7,1,1,1,02
539,3.16,2008009190,539,37,14,2008,02,21,06,1,4,1,1,1,01
005,256.06,2008009191,005,37,11,2008,04,26,06,7,5,1,1,1,01
539,3.31,2008009192,539,37,14,2008,05,01,06,7,4,1,1,6,01
542,11.28,2008009193,542,37,06,2008,03,04,06,1,1,1,2,2,03
542,49.46,2008009194,542,37,07,2008,03,23,02,6,4,5,3,1,04
005,255.96,2008009195,005,37,11,2008,04,16,05,1,1,1,1,1,01
539,3.1,2008009196,539,37,14,2008,04,24,06,7,4,1,1,1,01
005,257.58,2008009197,005,37,11,2008,04,27,33,1,4,1,1,4,02
005P122981,0.4,2008009198,005,29,11,2008,04,28,06,7,1,6,2,1,02
002,299.18,2008009199,002,32,02,2008,02,22,62,1,4,6,1,6,01
090,267.72,2008009200,090,32,01,2008,03,27,04,1,4,1,3,2,04
090,283.23,2008009201,090,32,11,2008,03,29,33,1,4,6,3,1,04
090,281.21,2008009202,090,32,11,2008,03,29,33,1,4,1,3,1,01
090,274.04,2008009203,090,32,11,2008,01,28,34,1,5,1,3,4,02
090,280.73,2008009204,090,32,11,2008,01,29,33,7,4,1,3,3,02
090,177.79,2008009205,090,13,11,2008,01,19,06,7,4,1,4,4,04
002,307.23,2008009206,002,32,02,2008,02,06,34,1,4,1,3,1,01
002,265.18,2008009207,002,32,02,2008,02,26,02,6,4,1,4,1,05
090,287.57,2008009208,090,32,11,2008,03,27,33,1,4,1,3,2,04
090,272.68,2008009209,090,32,11,2008,04,24,06,1,4,1,1,1,01
090,279.8,2008009210,090,32,11,2008,04,28,33,6,4,6,1,4,01
090Q529619,0.07,2008009211,090,32,11,2008,05,05,02,7,4,6,1,1,01
090,288.69,2008009212,090,32,11,2008,02,15,33,1,4,1,3,6,04
290,6.26,2008009213,290,32,14,2008,04,06,06,7,1,1,2,4,03
282,2.1,2008009214,282,13,06,2008,04,28,34,7,4,1,1,1,02
509,17.39,2008009215,509,17,16,2008,02,17,07,1,1,1,1,1,01
240S103963,0,2008009216,240,03,12,2008,03,22,33,1,1,1,1,4,01
395,22.93,2008009217,395,03,14,2008,01,07,06,1,1,1,1,4,01
181,0.61,2008009218,181,17,14,2008,01,02,06,1,3,1,2,1,02
516,7.89,2008009219,516,17,14,2008,01,29,73,1,1,2,2,3,03
516,7.61,2008009220,516,17,14,2008,01,07,71,6,6,3,1,4,02
515,0.23,2008009221,515,17,16,2008,01,06,07,7,3,1,1,4,01
516,5.95,2008009222,516,17,14,2008,02,11,06,1,5,1,1,1,02
020,59.05,2008009223,020,29,14,2008,01,14,06,1,1,1,1,4,02
020,59.05,2008009224,020,29,14,2008,01,06,01,6,1,1,2,4,02
527,4.15,2008009225,527,31,14,2008,04,29,06,1,4,1,1,1,01
